id,name,is_manufacturer
25844,RENOVO LIFE LLC,1
25845,SINO (U.S.A.) CO.,1
25846,"COROMETRICS MEDICAL SYSTEMS, INC.",1
25847,"BIO-LOK INTL., INC.",1
25848,"BIOMEDTRIX, LTD.",1
25849,BIOINFINITY (M) SDN. BHD.,1
25850,APPLIED MEDICAL RESOURCES CORP.,1
25851,PEERBRIDGE HEALTH INC.,1
25852,ABMRC LLC,1
25853,"NOVASYS MEDICAL, INC.",1
25854,SPRINGWOOD MICROBIOLOGICALS,1
25855,UNITED SURGICAL CORP.,1
25856,"MAERSK MEDICAL, LTD.",1
25857,FIBERDENT CORP.,1
25858,PSYCHEMEDICS CORP.,1
25859,"TYMPANY, INC.",1
25860,AROA BIOSURGERY LTD.,1
25861,OCULUS INNOVATIVE SCIENCES,1
25862,"IMMUNODIAGNOSTIC SYSTEMS, INC.",1
25863,KAROCO INTL.,1
25864,AMERICAN INVALIFT CORP.,1
25865,NEURO TECHNOLOGY,1
25866,"TRI-CONTINENT SCIENTIFIC, INC.",1
25867,THD SPA,1
25868,"IOMED, INC.",1
25869,"INSIGHTRA MEDICAL, INC.",1
25870,"ROBERT J. SISLIAN, INC.",1
25871,"DATA SCIENCES INTL., INC.",1
25872,ADVANCED MEDICAL RESEARCH CORP.,1
25873,ENPATH  MEDICAL INCORPORATED,1
25874,"ULTRANAMICS, INC.",1
25875,"OWENS PRECISION SYSTEMS, INC.",1
25876,"METRACOR TECHNOLOGIES, INC.",1
25877,"JOHNSON & JOHNSON HEALTHCARE PRODUCTS, DIVISION OF MCNEIL-PP",1
25878,GOLD STANDARD DIAGNOSTICS,1
25879,"BODY THERAPEUTICS, INC.",1
25880,KEOS,1
25881,"E-CARE TECHNOLOGY CO., LTD.",1
25882,QUICKLIME MANIQUICK,1
25883,SIMPACT LLC,1
25884,"MATRIX ELECTROMEDICAL, INC.",1
25885,"ORTHOSCAN, INC.",1
25886,"CO-INNOVATION BIOTECH CO.,LTD.",1
25887,XERIDIEM MEDICAL DEVICES,1
25888,DIVERSIFIED MEDICAL SERVICES,1
25889,"LUCHEM PHARMACEUTICALS, INC.",1
25890,"SION TECHNOLOGY, INC.",1
25891,FARMOS GROUP LTD.,1
25892,MUMTAZ I. MALIK,1
25893,INSTITUT STRAUMANN AG,1
25894,"SAFE TECH MEDICAL PRODUCTS, INC.",1
25895,"WEALTH ON (JIANGSU) CO., LTD",1
25896,THORNHILL RESEARCH INC,1
25897,"INTL. MEDSURG CONNECTION, INC.",1
25898,"CARESTREAM HEALTH,INC.",1
25899,"SULZER CARBOMEDICS, INC.",1
25900,FISHER IMAGING CORP.,1
25901,"BRITISH-AMERICAN MEDICAL, INC.",1
25902,"CONTINUUM BIOMEDICAL, INC.",1
25903,"ACHEVE TECHNOLOGY, INC.",1
25904,"MICROCOPY, DIV. NEO-FLO, INC.",1
25905,SHASTA LOGIC CORP.,1
25906,"ILT SYSTEMS, INC.",1
25907,"VIEW POINT MEDICAL, INC.",1
25908,EDWARDS VENTILATOR CO.,1
25909,"AMG, LLC",1
25910,"SONTINA MEDICAL, LLC",1
25911,SIGNAL MEDICAL CORP.,1
25912,OMNIGRACE (THAILAND) LTD.,1
25913,U.S. BIOMATERIALS CORP.,1
25914,TOSHIBA MEDICAL SYSTEMS CORPORATION,1
25915,659543 BC LTD.,1
25916,PARKELL,1
25917,"CARD GUARD SCIENTIFIC SURVIVAL, LTD.",1
25918,ADSIS LTD.,1
25919,M.R.G. INDUSTRIES SDN. BHD.,1
25920,MOLECULAR TECHNOLOGIES CORP.,1
25921,KAY BORCH A/S,1
25922,"CUNNINGHAM WOODLAND, INC.",1
25923,RECKITT BENCKISER,1
25924,OHIO MEDICAL PRODUCTS,1
25925,"IMPAC MEDICAL SYSTEMS, INC.",1
25926,"ABSOLUTE QUALITY LEADERSHIP, INC.",1
25927,"MICHELANGELO, INC.",1
25928,"ANGEL INTL. TRADING CO., INC.",1
25929,"MEDICORE CO., LTD.",1
25930,ICU MEDICAL INC,1
25931,MATERIALISE NV,1
25932,"SIMPLY CLEAN AIR & WATER, INC.",1
25933,AMERICAN MICRO SCAN,1
25934,MINIMMALLY  INVASIVE DEVICES,1
25935,SANDERSON CREATIVE PRODUCTS CO.,1
25936,W.L. GORE & ASSOCIATES,1
25937,VESSA LTD.,1
25938,"SEROSEP, LTD.",1
25939,"GTE SYLVANIA, INC.",1
25940,"I-MING SANITARY MATERIALS CO., LTD.",1
25941,SEOIL PACIFIC CORP.,1
25942,MEDICAL DESIGNS LLC,1
25943,"FIG, LLC",1
25944,MEDICSENSE U.S.A.,1
25945,GMP MEDICARE SDN BHD (F25),1
25946,"PRECISION MEDICAL INSTRUMENTS, INC.",1
25947,NEURALYNX INC,1
25948,"FLORIDA MEDICAL EQUIPMENT REPAIR, INC.",1
25949,"UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON, TEXAS",1
25950,"ESI, INC.",1
25951,ZIMMER DENTAL INC.,1
25952,"GENOSIS, INC.",1
25953,DIACOUSTIC MEDICAL (PTY),1
25954,AMERICAN INSTITUTE OF KORYO HAND THERAPY,1
25955,G21 S.R.L.,1
25956,SCITECH INDUSTRIES PARTNERSHIP,1
25957,"LENSCRAFT, INC.",1
25958,"COMPUTERMATE, INC.",1
25959,TTK HEALTHCARE LTD.,1
25960,"ANSPACH MFG., INC.",1
25961,"HOSPIRA,INC.",1
25962,FREEMAN PROCEDURE SEMINARS,1
25963,"ASTRO OFFICE PRODUCTS, INC.",1
25964,"GENETIC LABORATORIES, INC.",1
25965,"NATRACARE, LLC.",1
25966,ASTON MEDICAL,1
25967,DICK'S FORMALWEAR INC.,1
25968,"ADVANCED INTERVENTIONAL TECHNOLOGIES, LLC",1
25969,GP IMPLANTS,1
25970,"INTERNATIONAL NEWTECH DEVELOPMENT, INC.",1
25971,"TOPEX, INC",1
25972,NK-OPTIK GMBH,1
25973,ARROWHEAD MEDICAL DEVICE TECHNOLOGIES LLC,1
25974,"SONIQUENCE, LLC",1
25975,PREMIER MEDICAL,1
25976,KOLD PRODUCTS,1
25977,LASCHAL INSTRUMENT CORP.,1
25978,"ALCON UNIVERSAL, LTD.",1
25979,"MACHLETT LABORATORIES, INC.",1
25980,PSORALITE CORP.,1
25981,"AMES TECHNOLOGY, INC.",1
25982,"YAMAHA MOTOR CO., LTD.",1
25983,CABLE FIX MEDICAL LLC,1
25984,"NANNING BAOLAI MEDICAL INSTRUMENT CO., LTD.",1
25985,DIAGNOSTIC DEVICES INC.,1
25986,"BELLHOUSE MEDICAL, INC.",1
25987,"ISTO TECHNOLOGIES, INC.",1
25988,"HEWLETT-PACKARD, HEALTHCARE SOLUTIONS GROUP",1
25989,"MESA MEDICAL, INC.",1
25990,"FOOTHILLS MEDICAL EQUIPMENT, INC.",1
25991,YUNG HSU OPTICAL WORKS CO.,1
25992,"ANSELL HEALTHCARE, INC.",1
25993,VENUSA LTD.,1
25994,"SMITH & NEPHEW, MPL DIVISION",1
25995,INTUITIVE SURGICAL,1
25996,"REEVES SCIENTIFIC, INC.",1
25997,"NEOMETRICS, INC.",1
25998,LINDE MEDICAL SENSORS AG,1
25999,IRIDEX CORPORATION,1
26000,"MT TABLES, LLC",1
26001,CONTAMAC LTD,1
26002,"MEDEXEL MEDICAL MFG. CO., LTD.",1
26003,"LUCID, INC.",1
26004,"FLOSS PLUS, INC.",1
26005,"INTERWORLD, INC.",1
26006,"BAR-DIX, INC.",1
26007,"OAKPORT INTL., INC.",1
26008,"SKEDCO, INC.",1
26009,"CARO MED, INC.",1
26010,"MACRO RUBBER INDUSTRIAL, INC.",1
26011,FINNIGAN CORP.,1
26012,WALLAC OY,1
26013,PERSONAL HEALTH INSTITUTE INTERNATIONAL,1
26014,TRINDIUM CORP. OF AMERICA,1
26015,MEDI-TECH INTL. CORP.,1
26016,TRUE GLOVE FACTORY,1
26017,BUTEX PRODUCTS (M'SIA) SDN.BHD,1
26018,AVC REGULATORY COMPLIANCE/TECHNICAL SERVICES,1
26019,CAREFUSION,1
26020,"LARGE RIVER INDUSTRIAL CO., LTD.",1
26021,WORDCOMP INTERNATIONAL COMMUNICATION GROUP (WICG),1
26022,"FLUID MOTION BIOTECHNOLOGIES, INC.",1
26023,"ECLIPSE, INC.",1
26024,BECTON DICKINSON IMMUNOCYTOMETRY SYSTEMS,1
26025,REFLOW MEDICAL,1
26026,BIOGENERATION,1
26027,"CARL ZEISS MEDITEC, INC.",1
26028,FUJI DYNAMICS LIMITED,1
26029,"CALCULA TECHNOLOGIES, INC",1
26030,"MAHE INTL., INC.",1
26031,"LIGHT FORCE THERAPY, INC.",1
26032,CRECHE INNOVATIONS,1
26033,JOHARI DIGITAL HEALTHCARE LIMITED,1
26034,"DIATRON US, INC.",1
26035,"MISSION WHITE DENTAL, INC.",1
26036,"SAMSUNG MEDISON CO, LTD.",1
26037,"SURGICAL INFORMATION SCIENCES, INC.",1
26038,ON SITE GAS SYSTEMS INC.,1
26039,INNOVATIVE DESIGN ASSOC.,1
26040,"KOPHARM, INC.",1
26041,"PENTAX MEDICAL OF AMERICA, INC",1
26042,"TANGSHAN QIXIN GLOVE CO., LTD.",1
26043,TOMMY TOES,1
26044,REDA INSTRUMENTE GMBH,1
26045,"KELYNIAM GLOBAL, INC",1
26046,IN-X CORPORATION,1
26047,"NEOMATRIX, LLC",1
26048,"TOPCON MEDICAL LASER SYSTEMS, INC. (TMLS)",1
26049,"ONYX INDUSTRIES, INC.",1
26050,"APPLIED SPINE TECHNOLOGIES, INC.",1
26051,"BAUER MEDICAL, INC.",1
26052,"ANUTRA MEDICAL, INC.",1
26053,"CELL GEN THERAPEUTICS, LLC",1
26054,MILLIKEN & CO.,1
26055,"LIMA-LTO, INC.",1
26056,"NEOTONUS, INC.",1
26057,IMMUNODIAGNOSTIC SYSTEMS LTD,1
26058,CAPSULE TECH INC.,1
26059,B. TANG CHUAN CO. LTD.,1
26060,INTRGRA LIFESCIENCES CORPORATION,1
26061,CANDELA CORP.,1
26062,BRONTES TECHNOLOGIES,1
26063,MIRET SURGICAL INC.,1
26064,DIXI MEDICAL,1
26065,ADVANCED ORTHOPAEDIC SOLUTIONS,1
26066,NEKS TECHNOLOGIES,1
26067,"HYDRODENT LABORATORIES, INC.",1
26068,POLY SHIELD INDUSTRIES (MALAYSIA) SDN. BHD.,1
26069,RADIADYNE,1
26070,"AMERICAN SUNLIGHT, INC.",1
26071,GLOBAL MARKETING PARTNERS DBA GYMMAX USA,1
26072,COHERO HEALTH LLC,1
26073,THE SUN CO.,1
26074,"W.A. RUBBERMATE CO. C/O ORIENT INTL. TRADING, INC.",1
26075,SYNERON MEDICAL LTD.,1
26076,CAPTION HEALTH,1
26077,RANDOX LABORATORIES LTD,1
26078,E-CARE TECHNOLOGY CORPORATION,1
26079,"DYNAMIC DIGITAL DISPLAYS, INC.",1
26080,"WESTON, COPCO, INC.",1
26081,"JENN JIAG ENT. CO., LTD. C/O ROSYN PRODUCTS, INC.",1
26082,"A & M HEARING, LTD.",1
26083,WRP RUBBER PRODUCTS SDN BHD,1
26084,"PULMONARY DATA SERVICES INST., INC.",1
26085,"HI-SHINE ENT. CO., LTD.",1
26086,"HENRY SCHEIN, INC.",1
26087,ERESEARCHTECHNOLOGY,1
26088,"USHIFU DEVELOPMENT COMPANY, LLC",1
26089,"CAVITAT MEDICAL TECHNOLOGIES, INC.",1
26090,"CONVERGENT DENTAL, INC",1
26091,"MEDO U.S.A., INC.",1
26092,GLOBAL TREASURE LTD.,1
26093,Z-MEDICAL GMBH & CO. KG,1
26094,"NIPRO COMPANY, LTD.",1
26095,FAULHABER PINZETTEN OHG,1
26096,"ALZ, INC.",1
26097,SPECIALTY SURGICAL PRODUCTS,1
26098,"DISPOSABLE STERILE SURGICAL INSTRUMENTS, INC.",1
26099,"MEDICAL PRODUCTS & RESEARCH, INC.",1
26100,"SAN DIEGO PLASTICS, INC.",1
26101,"BIOSTRIDE DIAGNOSTICS, INC.",1
26102,PT. SCITECH INDUSTRIES,1
26103,E.D.MEDICAL LTD.,1
26104,SALIVA DIAGNOSTIC SYSTEMS,1
26105,COULTER IMMUNOLOGY,1
26106,MONDEAL MEDICAL SYSTEMS GMBH,1
26107,LIVERMORETECH INC.,1
26108,TALBOT S. LINDSTROM,1
26109,KURARAY MEDICAL KURASHIKI PLANT,1
26110,DERMATOPATHOLOGY LABORATORY,1
26111,"5 STAR MEDICAL, INC.",1
26112,"PIEDMONT PHARMACEUTICALS, LLC",1
26113,ENDOCHOICE INC.,1
26114,SUN NUCLEAR CORPORATION,1
26115,"GLOBALCARE INTL., INC.",1
26116,"SHENZHEN ZHENGKANG TECHNOLOGY CO., LTD.",1
26117,"HEBEI HONGTAI PLASTIC PRODUCTS CO., LTD.",1
26118,"KANADA MANUFACTURING CO., LTD.",1
26119,XIROS LTD,1
26120,BEL-CAN INDUSTRIES,1
26121,O-RING PRODUCTS LLC,1
26122,MICRO-BIO-LOGICS,1
26123,"BOSTON SCIENTIFIC, TARGET",1
26124,KAI SIK TOWA RUBBER PRODUCTS SDN,1
26125,LINKQUEST INC.,1
26126,LAPSURG OF AMERICA,1
26127,K1 MEDICAL LLC,1
26128,MEDICAL IMAGING APPLICATIONS LLC,1
26129,TUNSTALL HEALTHCARE,1
26130,NIDACON INTERNATIONAL AB,1
26131,PHYSIO-DYNE INDUSTRUMENT CORP.,1
26132,"TEK MARKETING, INC.",1
26133,ROEKO,1
26134,"THANTEX SPECIALTIES, INC.",1
26135,CHANGZHOU HOLYMED PRODUCTS CO LTD,1
26136,INDUSTRIAL & BIOMEDICAL SENSORS CORP.,1
26137,"MID-LINK CONSULTING CO., LTD",1
26138,MERCATOR HEALTHCARE LTD.,1
26139,CHASE MFG. CO.,1
26140,"TRADING CONSULTANTS AND DISTRIBUTORS INTL., INC.",1
26141,CORIN ORTHOPEDIC PRODUCTS,1
26142,CARDIOGARD MEDICAL LTD,1
26143,OCEANSIDE BIOMEDICS,1
26144,HARTALEGA NGC SDN. BHD.,1
26145,"SOTERIX MEDICAL,INC.",1
26146,D.F.I. CO LTD,1
26147,"GARRELS X-RAY PRODUCTS, INC.",1
26148,"VARAYA PHOTOCEUTICALS, LLC",1
26149,NMT NEUROSCIENCES IMPLANTS S.A.,1
26150,"MRI INTERVENTIONS, INC",1
26151,"CORLEONE INTL. TRADERS, INC.",1
26152,JOHN BRANCH,1
26153,FISHER & PAYKEL HEALTHCARE LIMITED,1
26154,LABORATOIRES PRODIMED,1
26155,"BIONOSTICS, INC.",1
26156,CODI INTERNATIONAL BV,1
26157,RADIANCY (ISRAEL) LTD.,1
26158,MEDICAL GRAPHICS CORP.,1
26159,CMED,1
26160,"RADIOLOGICAL IMAGING TECHNOLOGY, INC.",1
26161,MEDART A/S,1
26162,ANM ADAPTIVE NEUROMODULATION GMBH,1
26163,"T.E.S., LTD.",1
26164,"UNIVERSAL TRADE, INC.",1
26165,ORYX MEDICAL PTY LTD,1
26166,ADAM,1
26167,"DERMAGENICS, INC.",1
26168,"LIFE SCIENCE INSTRUMENTATION, INC.",1
26169,"ORION LIFE SYSTEMS, INC.",1
26170,VITAL ACCESS,1
26171,"ORTHOSENSOR, INC.",1
26172,STARCAP MEDICAL LLC ( DBA PRISM MEDICAL & DESIGN),1
26173,"RANDOLPH ENGINEERING, INC.",1
26174,WECK CLOSURE SYSTEMS,1
26175,"WILDCAT MEDICAL, INC.",1
26176,"ADVANCED CIRCULATORY SYSTEM, A WHOLLY OWNED SUBSIDIARY OF",1
26177,CURVES LIMITED,1
26178,API ANALYTAB PRODUCTS,1
26179,CORTEX RESEARCH CORP.,1
26180,XRE CORP.,1
26181,LINTON BIOMED CORP.,1
26182,INTERNATIONAL EQUIPMENT CO.,1
26183,LIGHT DIAGNOSTICS,1
26184,MAX ENGINEERING LTD.,1
26185,CUMES-HONIKMAN PARTNERSHIP,1
26186,ALLENGERS MEDICAL SYSTEMS LIMITED,1
26187,VASCULAR SOLUTIONS,1
26188,PAIN MANAGEMENT TECHNOLOGIES,1
26189,"GENDRON, INC.",1
26190,FEILO SYLVANIA GERMANY GMBH,1
26191,"GE MEDICAL SYSTEMS, LLC.",1
26192,PRONOSCO A/S,1
26193,ACUMED MEDICAL LTD.,1
26194,KATALYST INC.,1
26195,GULF SOUTH RESEARCH INSTITUTE,1
26196,GLADIATOR SPORTS,1
26197,"KRONUS, INC.",1
26198,"ELBIO CO., LTD",1
26199,"INTERNATIONAL TRADE GROUP, INC.",1
26200,PELICAN BAY KEL-COR,1
26201,"W.H. WALL, D.D.S.",1
26202,"STORZ OPHTHALMICS, INC.",1
26203,"CYNOSURE, INC. DBA ELLMAN",1
26204,"MCNALLY INDUSTRIES, INC.",1
26205,"KANSAS CREATIVE DEVICES, INC.",1
26206,MORRISON MEDICAL PRODUCTS,1
26207,TS03 INC,1
26208,HARVARD LABORATORIES,1
26209,"EPISAFE MEDICAL DEVICES, LTD.",1
26210,"EVERYWAY MEDICAL INSTRUMENTS CO., LTD.",1
26211,JAMES J. LALLY,1
26212,EVER-MORE LATEX PRODUCTS SDN BHD,1
26213,BEAM TECH LTD.,1
26214,"MULTI BIOSENSORS, INC.",1
26215,"BARKLEY HOUSE, INC.",1
26216,"VITAL IMAGES, INC",1
26217,"SATELEC - ACTEON, INC.",1
26218,RMP CO.,1
26219,TETLEY MEDICAL LTD.,1
26220,REAMETRIX INC.,1
26221,THERMOLASE CORP.,1
26222,"CLINICAL ASSAYS, INC.",1
26223,"PERFORMANCE MEDICAL, INC.",1
26224,EST. ANTHOGYR,1
26225,OPTIVIA MEDICAL LLC,1
26226,HOUSTON MEDICAL ROBOTICS,1
26227,"GREENLEAF MEDICAL SYSTEMS, INC.",1
26228,GUANGMING LATEX FACTORY,1
26229,"DXM CO., LTD",1
26230,"SYNERMED, INC.",1
26231,"POLYGON MEDICAL, INC.",1
26232,"KING TOOL, INC.",1
26233,SWEMED LAB INTERNATIONAL AB,1
26234,"OMNIUM SERVICES PARTNERS, INC.",1
26235,ADHEZION BIOMEDICAL,1
26236,CYPRESS ENT.,1
26237,SOLSTICE CORP.,1
26238,"INSIGHT TECHNOLOGIES INSTRUMENTS, LLC.",1
26239,"CROSSBAY MEDICAL, INC.",1
26240,"SAFE SECURE PACKAGING CO., LTD",1
26241,BIOSCIENTIFIC,1
26242,MWE ASIA AMERICA INDUSTRIES SDN,1
26243,ILUMARK GMBH,1
26244,"MEDEIA, INC.",1
26245,SMT SCHILLING METALLTECHNIK GMBH,1
26246,CRYOGENIC INSTRUMENTS & EQUIPMENT LTD.,1
26247,NORAV MEDICAL GMBH,1
26248,WILSON HUNT INTL./LTD.,1
26249,PNEUMACARE LIMITED,1
26250,WESTERN MEDICAL RESEARCH,1
26251,VOYAGER IMAGING,1
26252,CATCH INCORPORATED,1
26253,"ELCARE INNOVATIONS, INC.",1
26254,"R&H MEDICAL, INC.",1
26255,NORTH AMERICAN MARKETING CORP.,1
26256,ORTHOLOGIC CORP.,1
26257,"MEDITHERM, INC.",1
26258,AGELESS HEALTH INDUSTRIAL,1
26259,GULMAY MEDICAL LTD.,1
26260,CAD CAM VENTURES,1
26261,"DIGIVISION, INC.",1
26262,WILLIAMS MANUFACTURING CO.,1
26263,CREATIVE DESIGN,1
26264,"SUNGOLD EYEWEAR, INC.",1
26265,NORTHWEST MEDICAL PHYSICS CENTER,1
26266,"SODERBERG, INC.",1
26267,"NUMED TECHNOLOGIES, INC.",1
26268,"FUTURISTIC MEDICAL CONCEPTS, INC.",1
26269,MEDICAMAT S.A.,1
26270,"LONG SHENG OPTICAL CO., LTD.",1
26271,CHINA REPRESENTATIVES LTD.,1
26272,ISORAY MEDICAL INC.,1
26273,"AQUA MEDICAL, INC.",1
26274,"GEO MEDICAL CO., LTD.",1
26275,DIAGNOSTIC CULTURE SYSTEM,1
26276,FOCUS MEDICAL SA,1
26277,"EUTECTIC ELECTRONICS, INC.",1
26278,"AGGREDYNE, INC.",1
26279,"BP MEDICAL SYSTEMS, INC.",1
26280,DIDECO,1
26281,"DADE BEHRING, INC.",1
26282,"NEUROMED, INC.",1
26283,PERRYMETER SYSTEMS,1
26284,"DENMAT HOLDINGS, LLC",1
26285,"SCRIBNER BROWNE MEDICAL DESIGN, INC.",1
26286,"E FOR M IMAGING SYSTEMS DIV., MARQUETTE ELECTRONIC",1
26287,JCL CLINICAL RESEARCH CORP.,1
26288,"U.S. IMAGING, INC.",1
26289,MOTION DYNAMICS,1
26290,THERMO FISHER SCIENTIFIC OY,1
26291,"LPG ONE, INC",1
26292,IMPLANET S.A.,1
26293,"MOLECULAR MATRIX, INC.",1
26294,"SUZHOU 66 VISION TECH CO., LTD.",1
26295,"VISION CARE DEVICES, INC.",1
26296,"ADVANCED CYTOMETRIX, INC.",1
26297,"BIOSIGN TECHNOLOGIES, INC.",1
26298,CARE FUSION 213 LLC,1
26299,"SYNAPSE DENTAL, LLC",1
26300,"MENTOR O & O, INC.",1
26301,"HENLEY BOARD, INC.",1
26302,ZENITH HEARING INSTRUMENT CO.,1
26303,"PALCO LABS, INC.",1
26304,"JORDAN NEUROSCIENCE, INC.",1
26305,"PORIFEROUS, LLC.",1
26306,"PHONIC EAR, INC.",1
26307,CAL WEST TRADING CO.,1
26308,SIMPLA PLASTICS LTD.,1
26309,"G. HIRSCH AND CO., INC.",1
26310,"IMAGE TECHNOLOGY, INC.",1
26311,DELPHI CONSULTING GROUP,1
26312,A2D IMAGING LLC,1
26313,"RESPONSIVE ORTHOPEDICS, LLC",1
26314,"SEJU ENGINEERING CO., LTD.",1
26315,SURGITOOLS PTY LTD.,1
26316,GRIMM & NORTON,1
26317,INTL. MEDICAL CONSULTANTS,1
26318,"CORNELIA DAMSKY, INC.",1
26319,INTEGRA NEUROSCIENCES IMPLANTS S.A.,1
26320,INTERSURGICAL INCORPORATED,1
26321,MEDIFLEX INTL.,1
26322,"EOS IMAGING, INC.",1
26323,SKYPRO MEDICAL SUPPLIES COMPANY,1
26324,LA TECHNOLOGY SDN. BHD.,1
26325,"AVENU MEDICAL, INC.",1
26326,"BUCKMAN CO., INC.",1
26327,"VERTEBRON, INC.",1
26328,KUMPULAN SANTRA (PENANG) SDN. BHD.,1
26329,INTRA SPECIAL CATHETERS GMBH,1
26330,"CYTOCARE, INC.",1
26331,"RESEARCH CONSULTANTS, INC.",1
26332,CATHETER TECHNOLOGY CORP.,1
26333,"OMEGA MEDICAL IMAGING, INC.",1
26334,PRE LOTUS INDUSTRIAL SDN. BHD.,1
26335,SPINAL USA LLC,1
26336,WACO CORP.,1
26337,"SUN BIOMEDICAL LABORATORIES, INC.",1
26338,"PACK & PROPER CO., LTD.",1
26339,LA SOCIETE FIANCIERE SENEFIN,1
26340,"SCION INTERNATIONAL, INC.",1
26341,CNMC COMPANY INCORPORATED,1
26342,"C.L. MCINTOSH & ASSOC., INC.",1
26343,"TORNIER, INC.",1
26344,"OSBORN GROUP, INC.",1
26345,"ENDARX, INC.",1
26346,NERVOMATRIX LTD,1
26347,BIOMEDICAL DIAGNOSTICS S.A.,1
26348,DRAGERWERK AG & CO. KGAA,1
26349,MEDICAL CURRENTS LTD,1
26350,"MYOCURE, INC.",1
26351,"TUNG FU ELECTRIC CO., LTD.",1
26352,"AM FAB, INC.",1
26353,VITA ZAHNFABRIK H. RAUTER GMBH & CO. KG.,1
26354,"TZ, INC.",1
26355,"PACEART, INC.",1
26356,"HOLISTIC EQUIPMENT, INC.",1
26357,"GREAT LAKES ORTHODONTICS, LTD.",1
26358,URETHROTECH,1
26359,STREET ELECTRONICS CORP.,1
26360,"GRANDCLASS, LTD.",1
26361,STRONG MARKETING,1
26362,"PATIENT SAFETY PRODUCTS, INC.",1
26363,"PROMIDENT MFG., LTD.",1
26364,"ELIAS U.S.A., INC.",1
26365,"KYPHON, INC.",1
26366,SMART GLOVE CORP. SDN BHD,1
26367,"HE CHUANG PLASTIC & RUBBER CO., LTD",1
26368,KB & ASSOC.,1
26369,SMITH RIVER BIOLOGICALS,1
26370,"GEORGE M. WILSON, DDS",1
26371,WECK ENDOSCOPY,1
26372,LARKSPUR CONSULTING CO.,1
26373,"RADIATION DEVELOPMENT CO., INC.",1
26374,"AMJET DISTRIBUTION, LLC",1
26375,VIADENT,1
26376,RIJUVEN CORP,1
26377,OSRAM GMBH,1
26378,"RESPIRATORY CARE, INC.",1
26379,ARVEY CORP.,1
26380,"VISUAL FOOTCARE TECHNOLOGIES, LLC",1
26381,"QUALITY SUNGLASSES, LTD.",1
26382,AMD MEDICOM INC.,1
26383,"PERLINK USA, INC.",1
26384,"DEXCOM, INC",1
26385,YOLO MEDICAL INC.,1
26386,KOSSAN INTERNATIONAL SDN. BHD.,1
26387,LITTON MEDICAL SYSTEMS,1
26388,"CURAPHARM, INC.",1
26389,GENERAL GLOVES CORP.,1
26390,"LIFE SHIELD HEALTHCARE PRODUCTS, INC.",1
26391,"CONTOUR HEALER, LLC",1
26392,FERNO,1
26393,"ALPHA UNLIMITED, INC.",1
26394,"INCUBATION INDUSTRIES, INC.",1
26395,"WORLD METALS, INC,",1
26396,"PINHU SAMA MEDICAL PACKING CO., LTD.",1
26397,EURORESEARCH S.R.L.,1
26398,"CORELINK, LLC",1
26399,QUALGENIX,1
26400,WILLIAM HARVEY LIFE PRODUCTS CORP.,1
26401,COTRONIC MANUFACTURING,1
26402,DIGIMED CORPORATION,1
26403,Y. DANESHVAR,1
26404,TRIOSYN CORP.,1
26405,PROGRESSIVE ELECTRICAL THERAPEUTICS,1
26406,"BARTOR PHARMACAL CO., INC.",1
26407,"DURO-MED IND., INC.",1
26408,"QINGDAO SHUANG DIE LATEX PRODUCTION CO.,LTD",1
26409,UMAX CORP.,1
26410,SERATA GLOVE INDUSTRIES SDN. BHD.,1
26411,"ARGOSY INTL. (USA), INC.",1
26412,SCIMEDX TEKFILE SERVICES,1
26413,BARNSTEAD/THERMOLYNE CORP.,1
26414,"KELLER MEDICAL SPECIALTIES PRODUCTS, INC.",1
26415,RANSOM AND RANDOLPH,1
26416,"BIOSOUND, INC.",1
26417,"RICHARD R. ANTHONY, M.D.",1
26418,CRUX BIOMEDICAL,1
26419,BLACKWELL DEVICE CONSULTING,1
26420,INSTITUTE OF LOGOPEDICS,1
26421,"HEALTH & LIFE CO.,LTD.",1
26422,"VARIAN MEDICAL SYSTEMS, X-RAY PRODUCTS-INFIMED",1
26423,"LTD COMMODITIES, INC.",1
26424,"DENTKIST, INC.",1
26425,ACME AUTOMATIC DISPOSABLE,1
26426,SENSORMEDICS CORP.,1
26427,"MASTRI LIENO, PT",1
26428,"MEDICAL ELECTRONIC SYSTEMS, LLC",1
26429,"INTROMEDIC CO., LTD",1
26430,"HYDROCISION, INC.",1
26431,ACCORD MEDIA,1
26432,MDS NORDION INC.,1
26433,"HT CO., LTD.",1
26434,RADIOMETER MEDICAL APS,1
26435,"TELEMED SOLUTIONS, INC.",1
26436,MOLNLYCKE HEALTH CARE,1
26437,"ORMON ELECTRONICS, INC.",1
26438,"BACTON ASSAY SYSTEMS, INC.",1
26439,"SAR KING ENT. CO., LTD.",1
26440,STERELIS CORP.,1
26441,"THE STERN METALS CO., INC.",1
26442,"BIOGENIX, INC.",1
26443,OPTICA TRADE S.A.,1
26444,"ALC, INC.",1
26445,"BIOSPHERE MEDICAL, S.A.",1
26446,THE BREWER CO.,1
26447,CREST MEDICAL EQUIPMENT,1
26448,MAVRIK DENTAL SYSTEMS LTD,1
26449,PENNWALT CORP.,1
26450,LC ENT.,1
26451,"A.R. MEDICOM, INC.",1
26452,"XIANTAO ZHIBO NON-WOVEN PRODUCTS CO., LTD",1
26453,"ALAMAR BIOSCIENCES LABORATORY, INC.",1
26454,"MEDIC, INC.",1
