id,device_id,predicate_id
81944,K162278,K123526
81945,K162278,K150097
81946,K162281,K122101
81947,K162282,K071593
81948,K162282,K140068
81949,K162282,K041750
81950,K162282,K071507
81951,K162283,K143006
81952,K162284,K142094
81953,K162287,K092013
81954,K162287,K150713
81955,K162287,K120361
81956,K162287,K120637
81957,K162288,K133454
81958,K162288,K152983
81959,K162288,K161119
81960,K162290,K161359
81961,K162290,K141486
81962,K162296,K122953
81963,K162297,K071146
81964,K162297,K981743
81965,K162298,K110586
81966,K162299,K161497
81967,K162299,K063364
81968,K162300,K150851
81969,K162300,K152338
81970,K162300,K050979
81971,K162300,K083071
81972,K162302,K121072
81973,K162302,K130901
81974,K162302,K142955
81975,K162303,K042127
81976,K162303,K081124
81977,K162303,K961939
81978,K162303,K113789
81979,K162303,K151902
81980,K162303,K121627
81981,K162303,K954935
81982,K162304,K151079
81983,K162304,K040385
81984,K162306,K140278
81985,K162306,K972061
81986,K162307,K111086
81987,K162309,K133444
81988,K162309,K050438
81989,K162309,K153660
81990,K162311,K063812
81991,K162312,K993876
81992,K162313,K132694
81993,K162313,K152942
81994,K162313,K083124
81995,K162315,K152568
81996,K162315,K112756
81997,K162316,K161427
81998,K162316,K093139
81999,K162316,K151153
82000,K162317,K123484
82001,K162317,K121201
82002,K162319,K072741
82003,K162321,K122113
82004,K162321,K133523
82005,K162322,K160374
82006,K162322,K131300
82007,K162325,K063569
82008,K162325,K110708
82009,K162326,K160827
82010,K162326,K140185
82011,K162326,K152275
82012,K162327,K123027
82013,K162327,K151773
82014,K162327,K113348
82015,K162327,K140759
82016,K162328,K133855
82017,K162329,K121381
82018,K162329,K123754
82019,K162329,K160807
82020,K162330,K945209
82021,K162330,K150776
82022,K162330,K070622
82023,K162331,K132129
82024,K162331,K151226
82025,K162331,K142045
82026,K162332,K111648
82027,K162332,K945970
82028,K162333,K041297
82029,K162333,K110309
82030,K162334,K131081
82031,K162336,K130265
82032,K162337,K101749
82033,K162337,K142006
82034,K162337,K151752
82035,K162337,K131634
82036,K162338,K160557
82037,K162339,K150192
82038,K162339,K150843
82039,K162340,K022112
82040,K162341,K153240
82041,K162342,K133486
82042,K162343,K010024
82043,K162343,K011050
82044,K162345,K153584
82045,K162348,K112409
82046,K162348,K102348
82047,K162348,K090894
82048,K162350,K053118
82049,K162350,K111295
82050,K162350,K021735
82051,K162350,K141150
82052,K162350,K102350
82053,K162350,K093720
82054,K162351,K142488
82055,K162351,K161379
82056,K162351,K121211
82057,K162353,K082320
82058,K162354,K123926
82059,K162354,K123363
82060,K162356,K141252
82061,K162358,K151773
82062,K162358,K151276
82063,K162358,K100089
82064,K162358,K160051
82065,K162361,K150288
82066,K162362,K152669
82067,K162362,K102158
82068,K162363,K150035
82069,K162363,K133837
82070,K162363,K152611
82071,K162364,K151364
82072,K162364,K160236
82073,K162364,K102304
82074,K162364,K041369
82075,K162365,K112874
82076,K162366,K130191
82077,K162367,K153326
82078,K162367,K122845
82079,K162370,K101119
82080,K162370,K151380
82081,K162372,K142517
82082,K162373,K152157
82083,K162373,K132675
82084,K162375,K133444
82085,K162375,K033621
82086,K162376,K133937
82087,K162377,K153280
82088,K162378,K124056
82089,K162378,P910065
82090,K162378,K162754
82091,K162378,P910007
82092,K162379,K102555
82093,K162379,K113174
82094,K162379,K031833
82095,K162379,K152457
82096,K162380,K101400
82097,K162380,K100721
82098,K162380,K130340
82099,K162381,K113423
82100,K162382,K101509
82101,K162382,K093724
82102,K162383,K113184
82103,K162383,K971214
82104,K162383,K070907
82105,K162384,K092299
82106,K162385,K091766
82107,K162386,K102386
82108,K162387,K122511
82109,K162387,K141594
82110,K162388,K050337
82111,K162388,K083266
82112,K162388,K062729
82113,K162389,K801113
82114,K162390,K112532
82115,K162390,K151626
82116,K162390,K140934
82117,K162390,K103537
82118,K162390,K132219
82119,K162390,K101096
82120,K162390,K100245
82121,K162390,K123627
82122,K162390,K123471
82123,K162391,K113762
82124,K162391,K140617
82125,K162392,K123099
82126,K162392,K062641
82127,K162392,K060222
82128,K162392,K122744
82129,K162393,K111862
82130,K162393,K092871
82131,K162393,K102915
82132,K162393,K111106
82133,K162394,K101452
82134,K162395,K051958
82135,K162395,K003809
82136,K162395,K033566
82137,K162396,K153076
82138,K162397,K070869
82139,K162397,K983574
82140,K162397,K960260
82141,K162398,K161925
82142,K162399,K050374
82143,K162399,K861700
82144,K162402,K100889
82145,K162402,K091873
82146,K162402,K120275
82147,K162403,K012970
82148,K162404,K152607
82149,K162405,K141982
82150,K162407,K140886
82151,K162407,K122784
82152,K162407,K103343
82153,K162408,K123761
82154,K162409,K143724
82155,K162410,K150525
82156,K162410,K082667
82157,K162410,K945788
82158,K162411,K140553
82159,K162412,K042889
82160,K162412,K860226
82161,K162413,K083097
82162,K162413,K111810
82163,K162413,K140498
82164,K162413,K112760
82165,K162414,K140911
82166,K162415,K102415
82167,K162415,K092783
82168,K162416,K143154
82169,K162417,K152369
82170,K162417,K100598
82171,K162418,K101777
82172,K162419,K143222
82173,K162420,K924403
82174,K162420,K150678
82175,K162420,K001645
82176,K162420,K011235
82177,K162420,K993299
82178,K162420,K023141
82179,K162420,K000649
82180,K162420,K924405
82181,K162420,K042333
82182,K162420,K924394
82183,K162421,K133786
82184,K162422,K112906
82185,K162422,K936159
82186,K162423,K160197
82187,K162424,K083843
82188,K162424,K102424
82189,K162426,K142594
82190,K162427,K140420
82191,K162427,K061363
82192,K162428,K102616
82193,K162428,K090116
82194,K162428,K060923
82195,K162429,K071704
82196,K162429,K974847
82197,K162429,K983843
82198,K162429,K071177
82199,K162429,K151200
82200,K162430,K160038
82201,K162432,K101660
82202,K162432,K102432
82203,K162432,K980582
82204,K162433,K073242
82205,K162434,K121667
82206,K162434,K110134
82207,K162436,K140685
82208,K162437,K061568
82209,K162438,K153012
82210,K162438,K112177
82211,K162439,K060798
82212,K162439,K153379
82213,K162440,K150990
82214,K162441,K162443
82215,K162441,K072230
82216,K162442,K080795
82217,K162443,K151985
82218,K162443,K102159
82219,K162443,K053501
82220,K162444,K133605
82221,K162445,K133345
82222,K162445,K102445
82223,K162446,K152475
82224,K162446,K082235
82225,K162446,K103111
82226,K162446,K140709
82227,K162446,K081177
82228,K162446,K081849
82229,K162447,K130247
82230,K162447,K122470
82231,K162448,K122937
82232,K162449,K122762
82233,K162449,K113237
82234,K162451,K133448
82235,K162453,K132620
82236,K162453,K150322
82237,K162454,K033461
82238,K162454,K153527
82239,K162454,K120510
82240,K162454,K143105
82241,K162454,K140122
82242,K162454,K140719
82243,K162454,K160607
82244,K162454,K142372
82245,K162455,K150488
82246,K162455,K100142
82247,K162456,K151226
82248,K162457,K152105
82249,K162459,K121950
82250,K162459,K120098
82251,K162459,K033173
82252,K162460,K915820
82253,K162460,K112319
82254,K162461,K161221
82255,K162461,K130547
82256,K162461,K034039
82257,K162462,K141019
82258,K162462,BK150357
82259,K162463,K151520
82260,K162463,K052158
82261,K162463,K051730
82262,K162463,K152701
82263,K162466,K102400
82264,K162466,K112770
82265,K162467,K083784
82266,K162467,K151981
82267,K162468,K142142
82268,K162468,K131891
82269,K162469,K121426
82270,K162469,K162496
82271,K162470,K090750
82272,K162471,K121022
82273,K162471,K974899
82274,K162471,K093244
82275,K162471,K082182
82276,K162471,K983997
82277,K162471,K100237
82278,K162472,K143224
82279,K162474,K121498
82280,K162474,K081093
82281,K162474,K153073
82282,K162475,K141119
82283,K162476,K131807
82284,K162478,K153605
82285,K162478,K142374
82286,K162479,K131159
82287,K162479,K083140
82288,K162479,K151035
82289,K162481,K061866
82290,K162481,K140755
82291,K162481,K133274
82292,K162482,K071370
82293,K162482,K112440
82294,K162482,K132125
82295,K162482,K051719
82296,K162483,K131634
82297,K162483,K142006
82298,K162483,K151749
82299,K162484,K151283
82300,K162484,K160815
82301,K162484,K160315
82302,K162484,K111336
82303,K162484,K153444
82304,K162484,K060937
82305,K162484,K023785
82306,K162487,K160204
82307,K162488,K152367
82308,K162490,K100353
82309,K162490,K052241
82310,K162494,K132639
82311,K162496,K153250
82312,K162496,K151322
82313,K162496,K073440
82314,K162496,K120486
82315,K162496,K150765
82316,K162496,K150847
82317,K162496,K112095
82318,K162496,K123752
82319,K162496,K121103
82320,K162496,K113559
82321,K162496,K123281
82322,K162497,K151883
82323,K162499,K082653
82324,K162500,K030231
82325,K162503,K143513
82326,K162504,K141271
82327,K162506,K993288
82328,K162507,K082807
82329,K162508,K080383
82330,K162508,K121275
82331,K162509,K134043
82332,K162509,K031905
82333,K162510,K112012
82334,K162512,K133739
82335,K162512,K120510
82336,K162512,K102512
82337,K162512,K143559
82338,K162513,K140587
82339,K162513,K133937
82340,K162514,K121534
82341,K162515,K023120
82342,K162516,K110703
82343,K162516,K051899
82344,K162517,K070299
82345,K162517,K153520
82346,K162518,K113630
82347,K162518,K123345
82348,K162519,K150150
82349,K162522,K030937
82350,K162523,K101092
82351,K162523,K100071
82352,K162524,K123384
82353,K162524,K120630
82354,K162526,K003158
82355,K162526,K101456
82356,K162527,K152713
82357,K162529,K130883
82358,K162529,K140551
82359,K162529,K142698
82360,K162529,K130318
82361,K162529,K081722
82362,K162529,K142049
82363,K162530,K132091
82364,K162531,K073285
82365,K162531,K120819
82366,K162531,K102531
82367,K162532,K162225
82368,K162532,K150214
82369,K162532,K100066
82370,K162536,K132526
82371,K162537,K160425
82372,K162538,K032525
82373,K162538,K142864
82374,K162538,K971418
82375,K162538,K021535
82376,K162539,K113455
82377,K162539,DEN150049
82378,K162539,K123378
82379,K162539,K141491
82380,K162540,K983178
82381,K162541,K153346
82382,K162542,K971692
82383,K162542,K933101
82384,K162544,K971692
82385,K162547,K082962
82386,K162549,K153480
82387,K162549,K152899
82388,K162550,K150246
82389,K162552,K152172
82390,K162552,K151942
82391,K162553,K162533
82392,K162553,K131895
82393,K162554,K041140
82394,K162554,K141084
82395,K162555,K150766
82396,K162555,K152172
82397,K162555,K142475
82398,K162556,K124064
82399,K162559,K132636
82400,K162561,K152181
82401,K162563,K112828
82402,K162563,K092702
82403,K162563,K021591
82404,K162563,K140080
82405,K162564,K133260
82406,K162564,K150214
82407,K162566,K141473
82408,K162567,K152764
82409,K162567,K063569
82410,K162567,K103419
82411,K162567,K131575
82412,K162567,K113309
82413,K162567,K042021
82414,K162567,K093275
82415,K162567,K093430
82416,K162567,K121220
82417,K162567,K063408
82418,K162567,K110708
82419,K162567,K151568
82420,K162568,K110590
82421,K162568,K130549
82422,K162568,K051055
82423,K162568,K090584
82424,K162568,K153368
82425,K162568,K121653
82426,K162569,K122477
82427,K162570,K134033
82428,K162570,K053655
82429,K162571,K122632
82430,K162572,K143033
82431,K162573,K132969
82432,K162574,K042188
82433,K162574,K021966
82434,K162575,K122378
82435,K162576,K013962
82436,K162576,K160466
82437,K162576,K122332
82438,K162577,K993530
82439,K162577,K140660
82440,K162577,K132605
82441,K162579,K130872
82442,K162580,K052669
82443,K162582,K063546
82444,K162583,K134016
82445,K162584,K081169
82446,K162584,K151548
82447,K162584,K102584
82448,K162585,K983111
82449,K162585,K070219
82450,K162588,K980226
82451,K162588,K130616
82452,K162588,K904987
82453,K162588,K980004
82454,K162588,K010735
82455,K162588,K980122
82456,K162588,K974446
82457,K162588,K960509
82458,K162588,K111529
82459,K162588,K980196
82460,K162590,K043558
82461,K162590,K081720
82462,K162593,K011658
82463,K162593,K102016
82464,K162593,K021316
82465,K162594,K060138
82466,K162594,K121502
82467,K162594,K102594
82468,K162595,K131266
82469,K162597,K030522
82470,K162597,K031521
82471,K162597,P820040
82472,K162597,K003345
82473,K162597,K023455
82474,K162597,K022687
82475,K162597,K013512
82476,K162598,K992326
82477,K162599,K102599
82478,K162599,K152133
82479,K162600,K800123
82480,K162600,K142529
82481,K162601,K121803
82482,K162602,K150874
82483,K162602,K123766
82484,K162603,K151644
82485,K162603,K160526
82486,K162603,K082327
82487,K162603,K153225
82488,K162603,K140188
82489,K162606,K100853
82490,K162606,K060754
82491,K162606,K090541
82492,K162606,K961491
82493,K162607,K152902
82494,K162607,K091834
82495,K162607,K150632
82496,K162607,K070791
82497,K162607,K020550
82498,K162607,K092449
82499,K162607,K150352
82500,K162607,K072235
82501,K162607,K153448
82502,K162607,K132038
82503,K162607,K132036
82504,K162607,K062098
82505,K162609,K123514
82506,K162610,K132741
82507,K162611,K904667
82508,K162611,K914181
82509,K162613,K122404
82510,K162613,K102512
82511,K162613,K161906
82512,K162614,K152696
82513,K162615,K983436
82514,K162616,K131569
82515,K162617,K153076
82516,K162617,K113494
82517,K162618,K091606
82518,K162619,K150823
82519,K162619,K151926
82520,K162619,K983111
82521,K162620,K160512
82522,K162621,K935398
82523,K162621,K881951
82524,K162622,K143732
82525,K162622,K132210
82526,K162624,K021839
82527,K162624,K040042
82528,K162624,K042380
82529,K162624,K022511
82530,K162625,K121196
82531,K162627,K153412
82532,K162627,K112102
82533,K162629,K062817
82534,K162631,K152630
82535,K162633,K122424
82536,K162633,K132749
82537,K162635,K161292
82538,K162636,K152535
82539,K162636,K100202
82540,K162638,K030595
82541,K162638,K013877
82542,K162638,K100614
82543,K162638,K133518
82544,K162639,K150650
82545,K162639,K153631
82546,K162639,K142838
82547,K162639,K112068
82548,K162639,K151885
82549,K162639,K102039
82550,K162641,P960047
82551,K162641,K021803
82552,K162641,K111635
82553,K162641,K033273
82554,K162642,K160161
82555,K162643,K120301
82556,K162643,K160335
82557,K162643,K160210
82558,K162647,K152942
82559,K162647,K141669
82560,K162648,K111441
82561,K162651,K082373
82562,K162652,K130065
82563,K162655,K161130
82564,K162655,K984000
82565,K162655,K153660
82566,K162656,K134054
82567,K162659,K141973
82568,K162659,K123483
82569,K162660,K152106
82570,K162660,K161117
82571,K162660,K161246
82572,K162661,K142178
82573,K162662,K050180
82574,K162662,K083695
82575,K162664,K042544
82576,K162665,K042814
82577,K162667,K131491
82578,K162667,K162677
82579,K162668,K141984
82580,K162668,K102939
82581,K162670,P010025
82582,K162670,K152172
82583,K162673,K122062
82584,K162673,K032554
82585,K162673,K091753
82586,K162673,P100042
82587,K162673,K003395
82588,K162673,K103798
82589,K162673,K063664
82590,K162674,K072740
82591,K162674,K922500
82592,K162674,K132510
82593,K162674,K121651
82594,K162674,K091479
82595,K162674,K073460
82596,K162674,K141992
82597,K162674,K092812
82598,K162674,K123000
82599,K162674,K141784
82600,K162674,K090675
82601,K162674,K100776
82602,K162674,K090692
82603,K162675,K150975
82604,K162675,K040259
82605,K162676,K123444
82606,K162676,K141288
82607,K162676,K153288
82608,K162677,K090826
82609,K162677,K123397
82610,K162677,K050401
82611,K162677,K143694
82612,K162677,K100512
82613,K162678,K923166
82614,K162679,K021473
82615,K162681,K103140
82616,K162682,K121569
82617,K162684,K133476
82618,K162685,K050259
82619,K162686,K041072
82620,K162687,K130883
82621,K162687,K101517
82622,K162687,K161345
82623,K162687,K143232
82624,K162687,K131106
82625,K162687,K133693
82626,K162688,K924403
82627,K162688,K150678
82628,K162688,K001645
82629,K162688,K011235
82630,K162688,K993299
