id,review_panel,medical_specialty,device_name,device_class,unclassified_reason_code,gmp_exempt_flag,third_party_review_eligible,third_party_review_code,regulation_number,submission_type,implant_flag,life_sustain_support_flag,summary_malfunction_reporting
PFO,EN,EN,Active Implantable Bone Conduction Hearing System,1,,0,0,,874.334,510(K),1,0,0
PFP,SU,SU,Silicone Hydrogel For Scar Management,1,,0,0,,878.4025,510(K) Exempt,0,0,1
PFQ,CH,CH,Mmp-9 Test System,2,,0,1,,862.154,510(K),0,0,1
PFR,PA,IM,"System, Cystic Fibrosis Transmembrane Conductance Regulator Gene, Mutations & Variants Panel Sequencing Detection",2,,0,0,,866.59,510(K),0,0,1
PFS,PA,IM,"System, Cystic Fibrosis Transmembrane Conductance Regulator Gene, Variant Gene Sequence Detection",2,,0,0,,866.59,510(K),0,0,1
PFT,TX,CH,Reagents For Molecular Diagnostic Test Systems,1,,0,0,,862.38,510(K) Exempt,0,0,1
PFU,PA,,Tissue Processing Kit,Not classified,Enforcement Discretion,0,0,,,Enforcement Discretion,0,0,1
PFV,CV,,"System, Endovascular Graft, Arteriovenous (Av) Dialysis Access Circuit Stenosis Treatment",3,,0,0,,,PMA,1,0,1
PFW,PM,PM,Stationary Ultrasonic Diathermy Device For Use In Applying Therapeutic Deep Heat,2,,0,1,,890.53,510(K),0,0,1
PFX,PA,IM,"System, Microarray-Based, Genome-Wide, Postnatal Chromosomal Abnormality Detection",2,,0,0,,866.592,510(K),0,0,1
PFY,CV,CV,Low Patient Acuity Monitoring System,2,,0,0,,870.23,510(K),0,0,1
PFZ,OP,,Ophthalmic Sealant,3,,0,0,,,PMA,0,0,1
PGD,GU,GU,Colon Capsule Imaging System,2,,0,0,,876.133,510(K),0,0,1
PGE,TX,,Gastric Emptying Breath Test,3,,0,0,,,PMA,0,0,1
PGF,HE,HE,"Red Cell Thawer, Microwave",3,,0,0,,864.9205,PMA,0,0,0
PGG,HE,HE,Plasma Thawer,2,,0,0,,864.9205,510(K),0,0,1
PGH,MI,MI,Hsv-1 And Hsv-2 Cns Nucleic-Acid Based Panel,2,,0,0,,866.3307,510(K),0,1,0
PGI,MI,MI,"Herpes Virus (Vzv, Hsv1, Hsv2), Dna Detection Assay For Cutaneous And Mucocutaneous Lesion Samples",2,,0,0,,866.3309,510(K),0,0,0
PGJ,AN,CV,"Oximeter, Wellness",2,,0,0,,870.27,Enforcement Discretion,0,0,1
PGK,OB,OB,"Cannula, Injector, Uterine, Endometrial Biopsy",2,,0,0,,884.453,510(K),0,0,1
PGM,OR,,Growing Rod System,Unclassified,Pre-Amendment,0,0,,,510(K),1,0,1
PGN,OR,,Growing Rod System- Magnetic Actuation,Unclassified,Pre-Amendment,0,0,,,510(K),1,0,1
PGO,HO,,Anti-Stick Glass Syringe,Not classified,For Export Only,0,0,,,Enforcement Discretion,0,0,1
PGQ,EN,,Cochlear Implant With Combined Electrical Stimulation And Acoustic Amplification,3,,0,0,,,PMA,1,0,0
PGT,OB,OB,"Insufflator, Hysteroscopic, Fluid, Closed-Loop Recirculation With Cutter-Coagulator, Endoscopic, Bipolar",2,,0,0,,884.171,510(K),0,0,0
PGU,GU,GU,Spatial Imaging For Display Of Endoscope Position,2,,0,0,,876.15,510(K),0,0,1
PGV,IM,MI,Anti-Phospholipase A2 Receptor,2,,0,1,,866.578,510(K),0,1,0
PGW,EN,NE,"Ear, Nose, And Throat Stereotaxic Instrument",2,,0,0,,882.456,510(K),0,0,1
PGX,MI,MI,"Groups A, C And G Beta-Hemolytic Streptococcus Nucleic Acid Amplification System",2,,0,0,,866.268,510(K),0,0,1
PGY,RA,RA,"Display, Diagnostic Radiology",2,,0,1,,892.205,510(K),0,0,1
PGZ,SU,SU,"Non-Absorbable, Expandable, Hemostatic Sponge For Temporary Internal Use",2,,0,0,,878.4452,510(K),0,0,1
PHC,HO,HO,Infusion Safety Management Software,2,,0,0,,880.5725,510(K),0,0,0
PHF,IM,IM,Zinc Transporter 8 Auto-Antibody,2,,0,1,,866.567,510(K),0,0,1
PHG,CH,CH,Droplet Digital Pcr System,2,,0,0,,862.257,510(K) Exempt,0,0,1
PHJ,PA,HE,"System, Mass Spectrometry, Multiplex Genotyping, Hereditary Thrombophilia Related Mutations",2,,0,0,,864.728,510(K),0,0,1
PHK,CH,,"Test, Cell Mediated Immune Response, Liver And Small Bowel Transplant/Transplantation",Not classified,Unknown,0,0,,,HDE - Humanitarian Device Exemption,0,0,1
PHL,NE,PM,Powered Exoskeleton,2,,0,0,,890.348,510(K),0,0,1
PHM,OR,OR,"Intervertebral Fusion Device With Bone Graft, Thoracic",2,,0,0,,888.308,510(K),1,0,1
PHN,GU,,"Protective Coating, Mucoadhesive Application, For The Rectal Mucosa",Unclassified,Pre-Amendment,0,0,,,510(K),0,0,1
PHO,GU,,Normothermic Preservation System For Transplantation Of Initially Unacceptable Donor Lungs,3,,0,0,,,PMA,0,1,0
PHP,PA,,"System, Colorectal Neoplasia, Dna Methylation And Hemoglobin Detection",3,,0,0,,,PMA,0,0,0
PHQ,OR,OR,Anterior Staple As Supplemental Fixation For Fusion,2,,0,0,,888.306,510(K),1,0,1
PHR,DE,DE,Diammine Silver Fluoride Dental Hypersensitivity Varnish,2,,0,1,,872.326,510(K),0,0,1
PHS,AN,AN,Oral Airway Assist,1,,0,0,,868.511,510(K) Exempt,0,0,1
PHT,GU,GU,Basin For Endoscope Reprocessing,1,,0,0,,876.15,510(K) Exempt,0,0,1
PHU,SU,,Intra-Abdominal Pressure Monitoring Device,Unclassified,Pre-Amendment,0,0,,,510(K),1,0,1
PHV,CH,CH,Continuous Glucose Monitor Retrospective Data Analysis Software,1,,0,0,,862.212,510(K) Exempt,0,0,0
PHW,PM,PM,Cold Pack And Vibrating Massager,1,,0,0,,890.5975,510(K) Exempt,0,0,1
PHX,OR,OR,"Shoulder Prosthesis, Reverse Configuration",2,,0,0,,888.366,510(K),1,0,1
PHY,HE,AN,Sparse Sample Pk Profile And Dosing Software,2,,0,0,,868.189,510(K),0,0,1
PHZ,AN,AN,Abnormal Breath Sound Device,2,,0,1,,868.19,510(K),0,0,1
PIA,GU,GU,Vibrator For Climax Control Of Premature Ejaculation,2,,0,0,,876.5025,510(K) Exempt,0,0,1
PIB,OP,OP,Diabetic Retinopathy Detection Device,2,,0,0,,886.11,510(K),0,0,1
PIC,OP,OP,Oral Electronic Vision Aid,2,,0,0,,886.5905,510(K),0,0,1
PID,GU,GU,Esophageal Dilator Balloon With Or Without Electrode Sensors,2,,0,0,,876.598,510(K),0,0,1
PIE,GU,GU,Esophageal Dilator With Balloon And Electrode Sensors,2,,0,0,,876.598,510(K),0,0,1
PIF,GU,GU,Gastrointestinal Tubes With Enteral Specific Connectors,2,,0,0,,876.598,510(K),0,0,1
PIG,CH,CH,Acute Kidney Injury Test System,2,,0,0,,862.122,510(K),0,0,0
PIH,GU,GU,Urethral Insert With Pump For Bladder Drainage,2,,0,0,,876.514,510(K),1,0,1
PII,MI,MI,Candida Species Nucleic Acid Detection System,2,,0,0,,866.396,510(K),0,0,1
PIJ,SU,SU,Collagen Surgical Mesh Containing Drugs,2,,0,0,,878.33,510(K),1,0,0
PIK,GU,,Metabolic Neuromodulation System,Not classified,For Export Only,0,0,,,Enforcement Discretion,0,0,1
PIL,IM,,Test For Periprosthetic Joint Infection,Not classified,For Export Only,0,0,,,Enforcement Discretion,0,0,0
PIM,GU,,Neuromodulator For Obesity,3,,0,0,,,PMA,1,0,1
PIN,GU,GU,Kidney Perfusion Kit,2,,0,0,,876.588,Enforcement Discretion,0,0,0
PIO,GU,GU,Enteral Specific Transition Connectors,2,,0,0,,876.598,510(K),0,0,1
PIP,DE,DE,"Prophy Powder, Airbrush Accessory",2,,0,1,,872.608,510(K),0,0,1
PIQ,MI,MI,Reagents For Detection Of Norovirus Nucleic Acid,2,,0,0,,866.399,510(K),0,0,1
PIR,HO,SU,Mercy Tape 2d And 3d Models,1,,0,1,,878.48,510(K),0,0,1
PIT,MI,MI,Leishmania Spp. Antigen Detection Assay,1,,0,1,,866.387,510(K),0,0,1
PIV,IM,IM,Automated Indirect Immunofluorescence Microscope And Software-Assisted System For Clinical Use,2,,0,1,,866.475,510(K),0,0,1
PIW,NE,NE,Brain Injury Adjunctive Interpretive Electroencephalograph Assessment Aid,2,,0,0,,882.145,510(K),0,0,1
PIX,OR,,"Elbow Joint Metal/Polymer, Constrained, Porous Coated, Uncemented Prosthesis",Not classified,For Export Only,0,0,,,Enforcement Discretion,1,0,1
PIY,NE,NE,"Stainless Steel Instrument, Shunt System Implantation",1,,0,0,,882.4545,510(K) Exempt,0,0,1
PIZ,CV,,Combination Compression/Decompression Manual Chest Pump With Impedance Respiratory Valve,3,,0,0,,,PMA,0,1,1
PJA,CV,CV,Coronary Vascular Physiologic Simulation Software,2,,0,0,,870.1415,510(K),0,0,0
PJB,CV,CV,Catheter Remote Control System,2,,0,0,,870.57,510(K),0,0,1
PJC,CH,CH,Newborn Screening Specimen Collection Paper,2,,0,0,,862.1675,510(K),0,0,0
PJD,CH,CH,Oral Fluid Drugs Of Abuse And Alcohol Test Specimen Collection Device,2,,0,0,,862.1675,510(K),0,0,0
PJE,CH,CH,Blood/Plasma Collection Device For Dna Testing,2,,0,0,,862.1675,510(K),0,0,0
PJF,HE,,Illuminator System For Blood Products,3,,0,0,,,PMA,0,0,1
PJG,PA,,Cancer-Related Germline Gene Mutation Detection System,3,,0,0,,,PMA,0,0,0
PJH,GU,GU,Dynamic Rectal Control System,2,,0,0,,876.593,510(K),0,0,1
PJI,IM,IM,Severe Combined Immunodeficiency Disorder (Scid) Newborn Screening Test System,2,,0,1,,866.593,510(K),0,0,1
PJJ,HO,HO,Two Or More Sterilant Sterilizer,2,,0,0,,880.686,510(K),0,0,0
PJK,SU,SU,Tissue Adhesive For Internal Use,3,,0,0,,878.401,PMA,1,0,1
PJM,NE,NE,"Filler, Bone Void, Alterable Compound For Cranioplasty",2,,0,0,,882.532,510(K),1,0,1
PJN,NE,NE,"Filler, Bone Void, Non-Alterable Compound For Cranioplasty",2,,0,0,,882.533,510(K),1,0,1
PJO,HO,HO,Fall Prevention Alarm/Sensor Combination Attached Or Unattached,1,,0,0,,880.24,510(K) Exempt,0,0,1
PJP,HO,HO,Fall Prevention Alarm/Sensor Attached Only,1,,0,0,,880.24,510(K) Exempt,0,0,1
PJQ,CV,,"Agent, Occluding, Vascular, Permanent",3,,0,0,,,PMA,1,0,1
PJS,NE,,"Stimulator, Electrical, Implanted, For Essential Tremor",3,,0,0,,,PMA,1,0,0
PJT,CH,CH,Continuous Glucose Monitor Secondary Display,2,,0,0,,862.135,510(K) Exempt,0,0,0
PJY,OR,,Transfemoral Percutaneous Prosthetic,3,,0,0,,,HDE - Humanitarian Device Exemption,1,0,1
PJZ,OP,OP,"Camera, Ophthalmic, General-Use",2,,0,0,,886.112,510(K) Exempt,0,0,1
PKA,EN,EN,External Upper Esophageal Sphincter (Ues) Compression Device,2,,0,0,,874.59,510(K),0,0,1
PKB,PA,IM,Autosomal Recessive Carrier Screening Gene Mutation Detection System,2,,0,0,,866.594,510(K),0,0,0
PKC,OR,OR,"Prosthesis, Total Anatomic Shoulder, Uncemented Metaphyseal Humeral Stem With No Diaphyseal Incursion, Semi-Constrained",2,,0,0,,888.366,510(K),1,0,1
PKD,SU,SU,Laceration Tray,1,,0,0,,878.4014,Enforcement Discretion,0,0,1
PKE,SU,SU,Laparoscopic Cholecystectomy Kit,1,,0,0,,878.48,Enforcement Discretion,0,0,1
PKF,OB,,D And C Tray,Not classified,Enforcement Discretion,0,0,,,Enforcement Discretion,0,0,0
PKG,HE,HE,Bone Marrow Processing Device To Support Hematopoietic Reconstitution,2,,0,0,,864.9245,510(K),0,0,1
PKI,GU,GU,Fully Subcutaneous Implanted Hemodialysis Catheter,2,,0,0,,876.554,510(K),1,1,0
PKJ,DE,,"Crown & Bridge Material, Resin Based",Not classified,For Export Only,0,0,,,Enforcement Discretion,0,0,1
PKK,CV,,Stent Delivery System,Not classified,For Export Only,0,0,,,Enforcement Discretion,1,0,1
PKL,GU,GU,Hemostatic Metal Clip For The Gi Tract,2,,0,0,,876.44,510(K),1,1,0
PKM,TX,,Chemiluminescent Immunoassay System,Not classified,For Export Only,0,0,,,Enforcement Discretion,0,0,1
PKN,OB,OB,"Dilator, Cervical, Synthetic, Osmotic",2,,0,1,,884.426,510(K),0,0,1
PKO,SU,SU,Transparent Patch For Use In Treatment Of Tattoos,2,,0,0,,878.481,510(K),0,0,1
PKP,HO,HO,Immunoglobulin G (Igg) Infusion System,2,,0,0,,880.5725,510(K),0,0,0
PKQ,NE,NE,Computerized Cognitive Assessment Aid,2,,0,0,,882.147,510(K),0,0,1
PKR,NE,NE,Non-Invasive Vagus Nerve Stimulator - Headache,2,,0,0,,882.5892,510(K),0,0,1
PKS,PM,PM,"Exerciser, Non-Measuring For Stroke Rehabilitation",1,,0,0,,890.537,510(K) Exempt,0,0,1
PKT,SU,SU,Laser For Disruption Of Adipocyte Cells For Aesthetic Use,2,,1,0,,878.54,510(K),0,0,1
PKU,CH,CH,Insulin Pump Secondary Display,2,,0,0,,862.135,510(K) Exempt,0,0,0
PKW,PA,,"Immunohistochemistry Assay, Antibody, Anaplastic Lymphoma Kinase",3,,0,0,,,PMA,0,0,0
PKY,SU,,"Implant, Dermal, For Aesthetic Use In The Hands",3,,0,0,,,PMA,1,0,0
PLA,CV,CV,Esophageal Thermal Regulation And Gastric Suctioning Device,2,,0,1,,870.591,510(K),0,0,1
PLB,CV,CV,Multivariate Vital Signs Index,2,,0,0,,870.23,510(K),0,0,1
PLC,DE,DE,Sleep Appliances With Patient Monitoring,2,,0,1,,872.557,510(K),0,0,1
PLF,OR,OR,Bone Wedge,2,,0,0,,888.303,510(K),1,0,1
PLH,DE,DE,Orthodontic Led Accessory,2,,0,1,,872.547,510(K),0,0,1
PLI,GU,GU,Gastrointestional Tube Holder,2,,0,0,,876.598,510(K) Exempt,0,0,1
PLK,EN,EN,Tympanic Membrane Direct Contact Hearing Aid,2,,0,0,,874.3315,510(K),1,0,1
PLL,GU,GU,Submucosal Injection Agent,2,,0,0,,876.15,510(K),0,0,1
PLO,MI,MI,Meningitis/Encephalitis Pathogen Multiplex Nucleic Acid Detection System,2,,0,0,,866.397,510(K),0,0,0
PLP,GU,GU,High Intensity Ultrasound System For Prostate Tissue Ablation,2,,0,0,,876.434,510(K),0,0,1
PLQ,GU,GU,Enzyme Packed Cartridge,2,,0,0,,876.5985,510(K),0,0,1
PLR,OR,OR,Spinal Vertebral Body Replacement Device - Cervical,2,,0,0,,888.306,510(K),1,0,1
PLS,PA,,"Immunohistochemistry Assay, Antibody, Programmed Death-Ligand 1",3,,0,0,,,PMA,0,0,0
PLU,NE,NE,Thermal System For Insomnia,2,,0,0,,882.57,510(K),0,0,1
PLV,DE,DE,Dental Stereotaxic Instrument,2,,0,0,,872.412,510(K),0,0,1
PLW,OR,OR,Acetabular Cup Orientation System,2,,0,0,,888.335,510(K),0,0,1
PLX,OP,OP,Tear Duct Occluder,1,,0,0,,886.5838,510(K) Exempt,0,0,1
PLY,HO,SU,Antimicrobial Drapes,2,,0,0,,878.437,510(K),0,0,1
PLZ,OP,OP,Ocular Pattern Recorder,2,,0,0,,886.1925,510(K),0,0,1
PMB,AN,AN,External Airway,2,,0,0,,868.5105,510(K),0,0,1
PMC,SU,SU,Scalp Cooling System,2,,0,0,,878.436,510(K),0,0,1
PME,DE,DE,External Cleaning Solution,2,,0,0,,872.326,510(K) Exempt,0,0,1
PMG,HE,HE,Automated Multicolor Fluorescent Imaging Cytometric Analysis System,2,,0,1,,864.522,510(K),0,0,0
PMH,GU,,Mechanical Compression Device Fecal Incontinence (Non-Manually Operated),HDE,,0,0,,,HDE - Humanitarian Device Exemption,1,0,1
PMI,MG,,"Fluorescence In Situ Hybridization, Platelet-Derived Growth Factor Receptor, Beta Polypeptide (Pdgfrb), Rearrangement",3,,0,0,,,HDE - Humanitarian Device Exemption,0,0,0
PMJ,CV,CV,Cpr Aid Feedback Device (No Software),2,,0,0,,870.521,510(K) Exempt,0,0,1
PMK,CV,CV,Cpr Aid Device Without Feedback,1,,0,0,,870.521,510(K) Exempt,0,0,1
PML,OR,OR,"Bone Cement, Posterior Screw Augmentation",2,,0,0,,888.3027,510(K),1,0,1
PMN,MI,MI,Assayed External Control Material For Microbiology Nucleic Acid Amplification (Nat) Assays,2,,0,1,,866.392,510(K),0,0,1
PMP,NE,,Dorsal Root Ganglion Stimulator For Pain Relief,3,,0,0,,,PMA,1,0,0
PMQ,HE,HE,Peripheral Blood Processing Device For Wound Management,2,,0,0,,864.9245,510(K),0,0,1
PMS,HO,HO,Peripheral Intravenous (Piv) Infiltration Monitor,2,,0,0,,880.5725,510(K),0,0,1
PMT,MI,MI,Device To Detect And Measure Procalcitonin (Pct) In Human Clinical Specimens,2,,0,0,,866.3215,510(K),0,0,0
PMU,OB,OB,"Containment System, Laparoscopic Power Morcellation, With Instrument Port",2,,0,0,,884.405,510(K),0,0,0
PMV,PM,PM,"Orthosis, Limb, For Back Pain",1,,0,0,,890.3475,510(K) Exempt,0,0,1
PMW,OP,OP,Strabismus Detection Device,2,,0,0,,886.1342,510(K),0,0,1
PMX,SU,SU,Absorbable Collagen Hemostatic Agent With Thrombin,3,,0,0,,878.449,PMA,1,0,1
PMY,MI,MI,"System, Nucleic Acid Amplification Test, Dna, Carbapenem Non-Susceptible Gram Negative Organism, Colony",2,,0,0,,866.164,510(K),0,0,0
PNA,NE,NE,Evoked Photon Image Capture Device,1,,0,0,,882.1561,510(K) Exempt,0,0,1
PNB,GU,GU,Biliary Stent System For Benign Strictures,2,,0,0,,876.5011,510(K),1,0,1
PNC,AN,,Catheter Introducer,Not classified,For Export Only,0,0,,,Contact ODE,0,0,1
PND,HO,HO,Midline Catheter,2,,0,0,,880.52,510(K),0,0,1
PNE,CV,CV,Reprocessed Catheter Introducer,2,,0,0,,870.134,510(K),0,0,1
PNF,CV,,Aortic Stent,3,,0,0,,,PMA,1,1,1
PNG,GU,GU,"Peritoneal, Drainage Catheter For Refractory Ascites, Long-Term Indwelling",2,,0,0,,876.563,510(K),1,1,0
PNI,IM,IM,Aquaporin-4 Autoantibody,2,,0,1,,866.5665,510(K),0,0,1
PNJ,CV,CV,Leadless Pacemaker,3,,0,0,,870.361,PMA,1,1,0
PNK,MG,,"Fluorescence In Situ Hybridization, Chromosome 17p Deletion (Tp53)",3,,0,0,,,PMA,0,0,0
PNL,SU,SU,Magnetic Surgical System,2,,0,0,,878.4815,510(K),0,0,1
PNN,DE,DE,Orthodontic Software,2,,0,1,,872.547,510(K),0,0,1
PNO,CV,CV,"Catheter, Percutaneous, Cutting/Scoring",2,,0,0,,870.125,510(K),0,0,1
PNP,DE,DE,Dental Abutment Design Software For Dental Laboratory,2,,0,0,,872.363,510(K),1,0,1
PNQ,CV,CV,Apical Closure Device,2,,0,0,,870.451,510(K),1,0,1
PNR,GU,GU,Enteral Syringes With Enteral Specific Connectors,2,,0,0,,876.598,510(K),0,0,1
PNS,CV,CV,Short-Term Intravascular Filter Catheter,2,,0,0,,870.3375,510(K),1,0,1
PNU,OB,OB,"Pressure Wedge, Perianal, For Reduction Of Cesarean Delivery",2,,0,0,,884.521,510(K),0,0,1
PNV,AN,AN,Impedance Measuring Device Utilizing Oscillation Techniques,2,,0,0,,868.184,510(K),0,0,1
PNW,OR,,"Prosthesis, Metatarsophalangeal Joint Cartilage Replacement Implant",3,,0,0,,,PMA,1,0,1
PNY,CV,,Absorbable Coronary Drug-Eluting Stent,3,,0,0,,,PMA,1,1,0
PNZ,EN,EN,Eustachian Tube Balloon Dilation Device,2,,0,0,,874.418,510(K),0,0,1
POA,MI,,"Reagents, Zika Virus Nucleic Acid",Not classified,Unknown,0,0,,,EUA - Emergency Use Authorization,0,0,0
POC,MI,MI,"System, Nucleic Acid Amplification Test, Dna, Antimicrobial Resistance Marker, Direct Specimen",2,,0,0,,866.164,510(K),0,0,0
POD,SU,SU,"Temporary, Internal Use Hemostatic",2,,0,0,,878.4454,510(K),0,1,1
POE,OP,OP,Extended Depth Of Focus Intraocular Lens,3,,0,0,,886.36,PMA,1,0,1
POG,MI,,"Reagents, Ebola Zaire Virus (Detected In The West Africa Outbreak In 2014) Nucleic Acid",Not classified,Unknown,0,0,,,EUA - Emergency Use Authorization,0,0,0
POH,NE,,Mr-Guided Focused Ultrasound System,3,,0,0,,,PMA,0,0,0
POI,AN,,Lung Tissue Sealant For Lung Volume Reduction,Not classified,For Export Only,0,0,,,Contact ODE,1,0,1
POK,RA,RA,Computer-Assisted Diagnostic Software For Lesions Suspicious For Cancer,2,,0,0,,892.206,510(K),0,0,1
POL,NE,NE,Neurovascular Mechanical Thrombectomy Device For Acute Ischemic Stroke Treatment,2,,0,0,,882.56,510(K),0,0,0
POM,NE,NE,Computerized Cognitive Assessment Aid For Concussion,2,,0,0,,882.1471,510(K),0,0,1
PON,OB,OB,"Catheter, Balloon, Dilation Of Cervical Canal",2,,0,1,,884.426,510(K),0,0,0
POP,NE,NE,Cranial Motion Measurement Device,2,,0,1,,882.163,510(K),0,0,1
POQ,HO,HO,Blood Transfusion Kit,2,,0,0,,880.544,Enforcement Discretion,0,0,1
POR,HO,HO,Parenteral Administration Kit,2,,0,0,,880.544,Enforcement Discretion,0,0,1
POS,NE,NE,Physiological Signal Based Seizure Monitoring System,2,,0,0,,882.158,510(K),0,0,1
POT,HO,HO,Lockbox,2,,0,0,,880.5725,510(K),0,0,1
POV,HE,HE,Semen Analysis Device,2,,0,1,,864.522,510(K),0,0,1
POW,DE,DE,"Crown And Bridge, Long-Term Temporary, Resin",2,,0,1,,872.377,510(K),0,0,1
POX,TX,TX,"Enzyme Immunoassay, Oxcarbazepine Metabolite",2,,0,1,,862.3645,510(K),0,0,1
POY,SU,RA,Post Breast Biopsy Hemostatic Breast Compression Device,2,,0,0,,892.171,510(K),0,0,1
POZ,GU,GU,Biopsy Needle Kit,2,,0,0,,876.1075,Enforcement Discretion,0,0,1
PPA,GU,GU,Bladder Irrigation Kit,2,,0,0,,876.513,Enforcement Discretion,0,0,1
PPB,GU,GU,Foley Catheter Kit (Excludes Hiv Testing),2,,0,0,,876.513,Enforcement Discretion,0,0,1
PPC,GU,GU,Male External Catheterization Kit (Excludes Hiv Testing),2,,0,0,,876.513,Enforcement Discretion,0,0,1
PPD,GU,GU,Universal Drainage Tray,2,,0,0,,876.513,Enforcement Discretion,0,0,1
PPE,GU,GU,Nephroscope Set,2,,0,0,,876.15,Enforcement Discretion,0,0,0
PPF,GU,GU,Urinary Irrigation Kit,2,,0,0,,876.513,Enforcement Discretion,0,0,1
PPG,GU,GU,Urinary Drainage Collection Kit,2,,0,0,,876.513,Enforcement Discretion,0,0,1
PPH,GU,GU,Single Needle With Uni-Directional Pump Kit,2,,0,0,,876.582,Enforcement Discretion,0,0,1
PPI,GU,GU,Hemodialysis Tray (Not A Start/Stop Kit),2,,0,0,,876.582,Enforcement Discretion,0,0,1
PPJ,GU,GU,Peritoneal Dialysis Administration Kit,2,,0,0,,876.563,Enforcement Discretion,0,0,1
PPK,GU,GU,Peritoneal Dialysis Tubing Kit,2,,0,0,,876.563,Enforcement Discretion,0,0,1
PPL,GU,GU,Single Needle (Co-Axial Flow) Dialysis Kit,2,,0,0,,876.582,Enforcement Discretion,0,0,1
PPM,PA,PA,General Purpose Reagent,1,,1,0,,864.401,510(K) Exempt,0,0,1
PPN,CV,CV,"Percutaneous Catheter, Ultrasound",2,,0,0,,870.125,510(K),0,0,1
PPO,GU,GU,Multi-Lumen Hemodialysis Catheterization Kit,2,,0,0,,876.554,Enforcement Discretion,0,0,0
PPP,OR,SU,Disposable Joint Aspiration/Injection Kit,1,,0,0,,878.48,Enforcement Discretion,0,0,1
PPQ,OR,OR,Transtibial Anterior Cruciate Ligament Kit,2,,0,0,,888.304,Enforcement Discretion,0,0,1
PPR,OR,OR,Surgical Cannulaes & Depth Gauge Kit For Arthroscopic Procedures,2,,0,0,,888.11,Enforcement Discretion,0,0,1
PPS,CV,CV,"Sleeve, Head And Neck, Compressible",2,,0,1,,870.58,510(K),0,0,1
PPT,NE,NE,Cranial Surgical Planning And Instrument Guides,2,,0,0,,882.431,510(K),0,0,0
PPU,MI,MI,Microbial Colony Image Assessment System,2,,0,1,,866.219,510(K),0,0,1
PPW,CV,CV,Adjunctive Cardiovascular Status Indicator,2,,0,0,,870.22,510(K),0,0,0
PQA,MI,MI,Vaginitis And Bacterial Vaginosis Nucleic Acid Detection System,2,,0,0,,866.3975,510(K),0,0,1
PQC,OR,OR,Pedicle Screw Placement Guide,2,,0,0,,888.307,510(K),0,0,0
PQD,CH,CH,Blood Specimen Collection Convenience Kit (Excludes Hiv),2,,0,0,,862.1675,Enforcement Discretion,0,0,1
PQE,GU,GU,Ostomy Care Kit,1,,0,0,,876.59,Enforcement Discretion,0,0,0
PQF,CH,,"Sensor, Glucose, Invasive, Non-Adjunctive",3,,0,0,,,PMA,0,0,1
PQH,HO,HO,Iodinated Contrast Media Transfer Tubing Set,2,,0,0,,880.544,510(K),0,0,1
PQI,SU,SU,Wound Retraction And Protection System,2,,0,1,,878.4371,510(K),0,0,1
PQJ,OP,OP,Intranasal Electrostimulation Device,2,,0,0,,886.53,510(K),0,0,1
PQK,CV,CV,Percutaneous Catheter For Creation Of An Arteriovenous Fistula For Hemodialysis Access,2,,0,0,,870.1252,510(K),0,0,0
PQM,HO,SU,Surgical Smoke Precipitator,2,,0,0,,878.505,510(K),0,0,0
PQN,SU,SU,Carbon Dioxide Gas Controlled Tissue Expander,2,,0,0,,878.351,510(K),1,0,1
PQO,TX,CH,Anti-MŸllerian Hormone Test System,2,,0,0,,862.1092,510(K),0,0,1
PQP,PA,,"Next Generation Sequencing Oncology Panel, Somatic Or Germline Variant Detection System",3,,0,0,,,PMA,0,0,1
PQQ,MI,CH,Data Acquisition Software,2,,0,0,,862.257,510(K) Exempt,0,0,0
PQT,CH,CH,Alpha-L-Iduronidase (Idua) Newborn Screening Test System,2,,0,1,,862.1488,510(K),0,0,0
PQU,CH,CH,Alpha-D-Glucosidase (Gaa) Newborn Screening Test System,2,,0,1,,862.1488,510(K),0,0,0
PQV,CH,CH,?Glucocerebrosidase (Gba) Newborn Screening Test System,2,,0,1,,862.1488,510(K),0,0,0
PQW,CH,CH,Alpha-D-Galactosidase A (Gla) Newborn Screening Test System,2,,0,1,,862.1488,510(K),0,0,0
PQX,HO,HO,Epinephrine Syringe,2,,0,0,,880.586,510(K),0,0,1
PQY,PM,PM,Nonthermal Shortwave Therapy Device Indicated For Over The Counter Use For The Treatment Of Pain,2,,0,0,,890.529,510(K),0,0,0
PQZ,MI,MI,"Gbs Culture Media, Selective And Differential",1,,0,1,,866.236,510(K),0,0,1
PRA,MI,MI,Variola Virus Nucleic Acid-Based Detection Assay,2,,0,0,,866.3316,510(K),0,0,0
PRB,PA,PA,Cervical Intraepithelial Neoplasia (Cin) Test System,2,,0,0,,864.1865,510(K),0,0,1
PRC,CV,,Drug-Coated Peripheral Transluminal Angioplasty Catheter,3,,0,0,,,PMA,0,0,0
PRE,MI,MI,Rt-Qpcr Assay For Mrna Transcript Immune Biomarkers,2,,0,0,,866.3215,510(K),0,0,1
PRF,TX,,Docetaxel / Paclitaxel Assay,Not classified,For Export Only,0,0,,,Contact ODE,0,0,0
PRH,MI,MI,Positive Blood Culture Identification And Ast Kit,2,,0,0,,866.165,510(K),0,0,1
PRI,MI,MI,Procalcitonin Assay,2,,0,0,,866.3215,510(K),0,0,1
PRJ,CH,CH,Capillary Blood Collection Device For Alternative Site Collection,2,,0,0,,862.1675,510(K),0,0,0
